timestamp,mode,RF_amplitude,U2,scan_type,setpoint_idx,rep,min_scan,max_scan,n_peaks,r2,aicc,c0,amp1,mu1,sigma1,amp2,mu2,sigma2,amp3,mu3,sigma3,amp4,mu4,sigma4,amp5,mu5,sigma5,amp6,mu6,sigma6,amp7,mu7,sigma7,amp8,mu8,sigma8
20260307_192106,lost,1.2,-0.32,DC,18,0,20.0,140.0,6,0.9112789216012882,-2537.3408001318394,0.047599545179772,0.0734854079034846,108.4631685016118,0.5802281779901712,0.0690782135797202,58.79612330909004,1.533550321294678,0.0173045601146743,52.34706102775341,8.710640146810205,0.0149721739204145,116.17180448629884,15.086863801595976,0.0389792845382385,47.86860723694122,0.7187248553077357,0.0349461874366334,71.10475167480577,0.5000000000000001,,,,,,
20260307_192106,trapped,1.2,-0.32,DC,18,0,20.0,140.0,6,0.8950899817742956,-2499.2502968796,0.1086743078892184,-0.0718571730525583,58.9103695301025,1.274189931168913,-0.0685825922547759,108.44136325391364,0.5442757165487172,-0.05545550895943,71.20624555904428,0.5426750762283559,-0.0445494001763777,47.77638362145917,0.5973590218099598,-0.012949450937832,112.86054290502616,17.24274649650151,-0.0180830307575808,53.79354297513186,8.527660172713412,,,,,,
20260307_202709,lost,1.2,-0.23,DC,6,0,20.0,140.0,6,0.8538852724328135,-2642.9257548642363,0.0534610608427977,0.0326152037459881,105.50485597301778,0.6129542792749693,0.0269908079828476,64.74607159748004,7.333620914933814,0.0121184938246761,128.00062254607096,8.561641060715138,0.0172318260129928,37.93103987516688,2.451725881738555,0.019452792178814,111.07821999048188,0.7317023989037312,0.0217188050425356,104.76933080703374,5.351147817693618,,,,,,
20260307_202709,trapped,1.2,-0.23,DC,6,0,20.0,140.0,4,0.8234514116531306,-2379.940166155864,0.1141968939909095,-0.0351199927782779,106.61210262695454,5.22524418359642,-0.0405946027966676,67.1582698328887,5.988058162597175,-0.0352588900216827,37.89293870559168,2.350308648718661,-0.0470610998864049,105.46518979059312,0.5547304390294295,,,,,,,,,,,,
20260307_211905,lost,1.2,-0.205,DC,1,0,20.0,140.0,8,0.9296583230041118,-2693.255790156432,0.0561901980528828,0.0365316074147718,36.70169198199288,0.5000000000000001,0.0344147191227516,65.99069919436587,6.106315580490256,0.0066587388465878,93.12308157887406,3.120098578886035,0.0303657483295432,109.61976589646638,1.2146967117908445,0.0198155425686335,72.72874899216372,1.1928031686840437,0.0087105730097552,126.8238429573716,9.612455443641432,0.025405829464713,35.02252403720367,1.9399943300346505,0.0372126583917078,103.0087951684878,2.9975377294460634
20260307_211905,trapped,1.2,-0.205,DC,1,0,20.0,140.0,5,0.9183547740137564,-2320.487558753517,0.1188694589381046,-0.0553989886459905,34.55318343127717,2.1875371700615216,-0.0811152248263293,69.46319488821396,4.469939027455394,-0.054936996591359,105.12857895038135,4.951433552149521,-0.0773816413227677,36.58714359865043,0.6097724256289903,-0.0230280464619374,102.97978361489368,1.194160748965572,,,,,,,,,
20260307_221517,lost,1.2,-0.23,DC,6,1,20.0,140.0,8,0.9147398344059672,-2731.8639454761437,0.0638640319880971,0.0156912336520512,37.39264335496305,3.5737337382876464,0.0221657402673066,64.29216728114262,0.9352606374339824,0.037014434686156,105.6329567712884,0.6450326161725238,0.0197755444026418,71.78674421580467,0.978738998936104,0.0100310590396305,128.57890103138513,8.365337596781266,0.0090200031588181,65.1663269261991,13.376149282565216,0.0165656192733191,62.386905345718056,5.009266737453597,0.0246164291896477,106.05926063280845,5.400141790112827
20260307_221517,trapped,1.2,-0.23,DC,6,1,20.0,140.0,5,0.8863030101329443,-2542.6301995065023,0.1160948992225366,-0.0074105578796428,127.98666453389669,5.068407268213499,-0.0352051896806419,67.19815666340287,6.635656188681684,-0.0305421490579671,38.12157261271473,3.048531386036116,-0.0341424269212621,106.30270513636606,5.038548803016106,-0.0465972556606467,105.718307031799,0.6344121423774804,,,,,,,,,
20260307_231058,lost,1.2,-0.205,DC,1,1,20.0,140.0,6,0.9155663506597967,-2628.857426587791,0.0655786527714855,0.04152932837358,66.41255620490674,6.504829732027911,0.0372621543236136,103.35182472860431,3.7746905249019926,0.0272232744942785,34.59421716315368,2.2419851823531585,0.0105582853242192,128.37802383881075,8.202165646024458,0.0258680543110231,109.86476605605483,0.7826779221555901,0.0314932153030633,36.50045144389664,0.5192492671585988,,,,,,
20260307_231058,trapped,1.2,-0.205,DC,1,1,20.0,140.0,8,0.9623465885424988,-2505.483041779524,1.986190796683226,-0.0159193871166834,98.96562061425,1.6621037742971918,-0.0636722962609964,36.390331533681,0.6108551127183559,-0.055351029862975,109.5746772994883,1.2295223071919,-0.0462232384381546,72.56285185792069,1.088037663134909,-1.8703783592914252,155.49752552460205,1881.22066030656,-0.0727364583015043,103.92294490427714,2.36008737480326,-0.0537097768999714,34.645604802033155,2.386025242779198,-0.066286381819717,68.02749241011456,4.340612039156761
20260309_114600,lost,1.2,-0.225,DC,5,1,20.0,140.0,7,0.910769648497264,-2785.461444545816,0.0640683653827941,0.0435533443378992,104.35281625390049,0.5000000000000001,0.0312025726440445,61.03995693448683,2.6071629107078818,0.0062095801080275,82.4901294353121,1.049705221386786,0.0281683923585839,73.02901689261218,0.5000000000000001,0.0128245337566995,40.91105839937344,1.2765175515480722,0.013104884668922,123.2600688034652,18.71387560402784,0.0197457866056116,103.14259711255298,1.2867239830198585,,,
20260309_114600,trapped,1.2,-0.225,DC,5,1,20.0,140.0,7,0.843460693113294,-2598.4253366191897,0.110972229130612,-0.0272784263768494,61.0753523565761,2.3418638280408133,-0.0525433663109022,104.1685873049497,0.6858717398560487,-0.0518501374701,73.02212460516704,0.5000000000000001,-0.0118980767897457,104.62850338240032,5.205119636100908,-0.0145284360064586,40.16967557258123,1.959110631616796,-0.0079850275062203,65.06553884310544,22.380068340266853,-0.0106376671340886,125.49884590495394,12.18359811229747,,,
